review,category,Strength,Weakness,text_string_lem,is_equal,W_scores,W_compound,W_comp_score,W_neg,W_neu,W_pos,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation,TopKeyword,Neutral,Negative,Positive
"


 [Aug 05, 2009]




				Anonymous

				Recreational Rider




OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
3


★★★★★
★★★★★






Strength:
so far it has done me 150 miles and climbs really well handles like a dream and and the tyres and wheels are ok and have stayed true despite some rought roads where i live .


Weakness:
right ,the pedals are to narrow ,need new pedals as i keep touching frame with my heel and crank when pedaling ,the seat is painful, after 150 miles i noticed a knock from the front (tightened headset and now seals ok) the nice white bar tape dont stay that colour ,the front derailour is stiff to change from the 50 to 34 ring , the bike is slow would benifit from a 39/53 front set and a 32/11 rear set would make it better all round but still had only 3 weeks and need to make it mine so to speak.


new 2010 trek 1.2 compact 50/34 front and 11/26 rear bought 3 week ago machine looks nice and the price is not to bad although it could have come with a decent seat for £600





",Trek1_2,so far it has done me     miles and climbs really well handles like a dream and and the tyres and wheels are ok and have stayed true despite some rought roads where i live  ,right  the pedals are to narrow  need new pedals as i keep touching frame with my heel and crank when pedaling  the seat is painful  after     miles i noticed a knock from the front  tightened headset and now seals ok  the nice white bar tape dont stay that colour  the front derailour is stiff to change from the    to    ring   the bike is slow would benifit from a       front set and a       rear set would make it better all round but still had only   weeks and need to make it mine so to speak new      trek     compact       front and       rear bought   week ago machine looks nice and the price is not to bad although it could have come with a decent seat for     ,right pedals narrow need new pedals keep touching frame heel crank pedaling seat painful miles noticed knock front tightened headset seals nice white bar tape dont stay colour front derailour stiff change ring bike slow would benifit front set rear set would make better round still weeks need make mine speak new trek compact front rear bought week ago machine looks nice price bad although could come decent seat,True,"{'neg': 0.081, 'neu': 0.811, 'pos': 0.108, 'compound': 0.2732}",0.2732,pos,0.081,0.811,0.108,0.125,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,"['front', 'pedals', 'seat', 'nice', 'set', 'rear', 'make', 'narrow', 'touching', 'frame']",0.811,0.081,0.108
"


 [Jul 08, 2009]




				albrto612

				Commuter




OVERALLRATING

3


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Bike geometry, great on hills, balance,and good for touring. Carbon fork helps absorb bumps.


Weakness:
Front & rear gears are not that great,seat is uncomfortable maybe designed for speed, and breaks are kinda weak.


I only bought this bike because of the price. I've always wanted a road bike and was about to buy a Specialize sequia, but this bike was a few hundred dollars less. Great bike if you are starting cycling. Has great performance, but I have'nt really rode any mid to high end road bikes before.


Similar Products Used:
specialize seqoia & sirrus



",Trek1_2,bike geometry  great on hills  balance and good for touring  carbon fork helps absorb bumps ,front   rear gears are not that great seat is uncomfortable maybe designed for speed  and breaks are kinda weak i only bought this bike because of the price  i ve always wanted a road bike and was about to buy a specialize sequia  but this bike was a few hundred dollars less  great bike if you are starting cycling  has great performance  but i have nt really rode any mid to high end road bikes before similar products used specialize seqoia   sirrus,front rear gears great seat uncomfortable maybe designed speed breaks kinda weak bought bike price always wanted road bike buy specialize sequia bike hundred dollars less great bike starting cycling great performance really rode mid high end road bikes similar products used specialize seqoia sirrus,True,"{'neg': 0.091, 'neu': 0.696, 'pos': 0.214, 'compound': 0.8439}",0.8439,pos,0.091,0.696,0.214,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,"['bike', 'great', 'road', 'specialize', 'front', 'sirrus', 'rear', 'gears', 'seat', 'uncomfortable']",0.696,0.091,0.214
"


 [Mar 15, 2009]




				Anonymous

				Recreational Rider



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Handles well, with good acceleration.


Weakness:
Front derailleur gives trouble shifting and is very noisy


I am new to riding (started in August 2008 - 7 months ago) so I did not quite know what to expect from a road bike. That said I am now addicted to the sport and will be competing in my first race this month. The guys at the bike, all active road racers, recommended this bike and fitted me. I changed out tires to the bontrager race lite set and found that my ride feel improved. It's hard to comment on the seat because I don't have a frame of reference but after 30 miles or so, I begin to wonder if there is a better alternative. The one big drawback though in the front derailleur. It's noisy and often gives trouble shifting, especially on hills. other than that, I am a happy camper and expect to upgrade to Madone 5.5 once I get a couple of races under my belt.


Similar Products Used:
Not applicable



",Trek1_2,handles well  with good acceleration ,front derailleur gives trouble shifting and is very noisyi am new to riding  started in august          months ago  so i did not quite know what to expect from a road bike  that said i am now addicted to the sport and will be competing in my first race this month  the guys at the bike  all active road racers  recommended this bike and fitted me  i changed out tires to the bontrager race lite set and found that my ride feel improved  it s hard to comment on the seat because i don t have a frame of reference but after    miles or so  i begin to wonder if there is a better alternative  the one big drawback though in the front derailleur  it s noisy and often gives trouble shifting  especially on hills  other than that  i am a happy camper and expect to upgrade to madone     once i get a couple of races under my belt similar products used not applicable,front derailleur gives trouble shifting noisyi new riding started august months ago quite know expect road bike said addicted sport competing first race month guys bike active road racers recommended bike fitted changed tires bontrager race lite set found ride feel improved hard comment seat frame reference miles begin wonder better alternative one big drawback though front derailleur noisy often gives trouble shifting especially hills happy camper expect upgrade madone get couple races belt similar products used applicable,True,"{'neg': 0.092, 'neu': 0.75, 'pos': 0.157, 'compound': 0.7893}",0.7893,pos,0.092,0.75,0.157,0.043478260869565216,0.08695652173913043,0.0,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.13043478260869565,0.0,0.0,0.08695652173913043,0.13043478260869565,"['trouble', 'front', 'derailleur', 'shifting', 'bike', 'applicable', 'expect', 'road', 'race', 'noisyi']",0.75,0.092,0.157
"


 [Oct 30, 2008]




				alex4

				Commuter



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
3


★★★★★
★★★★★






Strength:
Fast and light (got a speeding ticket). Reasonably priced. Great Frame to build up, when drivetrain eventually breaks down. Loved the white frame over the black. The thumb shifters are constantly beat up on this board and others, but for my cold rides with the penguin mitts I wouldn't be able to shift the small finger levers on ""better"" shifters. I can now change tires on the fly pretty quickly (see below). For me the fit was perfect, just spend time at the LBS to get fitted.


Weakness:
After 5 or 6 flats like most people here, I got rid of the junk stock tires, and put on some Vittoria 700 x 28 ($80). These aren't fast tires, but overall due to no repairs since then I am much happier. With the original tires, I thought I was having bad luck with glass on the road or something, but after further research I found out they were junk. Trek cut corners with the 8 spd setup that is next to impossible to upgrade 1 piece at a time, which it looks like they have corrected for 2009 (sora front and back, and 9 spd). That saddle…The original brake pads - loud, chatter, wore out in a few weeks, put on some heavy duty pads for $30, and no problems. The white bar tape looked awesome before the 5 or 6 flats, now it is grey. Rear rim has needed truing quite often.


Bike is 2008. A great ride. A fine way to get into road bikes or update an oldie. Have probably put 2500 km (1500 miles) on it since Spring. Use it as my preferred mode of transportation, commuter bike (retired the mountain bike), and have gone on some 4 hour rides. Love the speed, handling, shifting (love hate), ultra light frame. I bought Zinn's Guide to bike Mtce and keep the bike in good working order. Slowly transitioned to the clipless pedals and it is the way to go. The triple up front is great for the hills that I ride, can do most in the 39 (50/39/30), but when I'm tired it is nice to have the granny. Now I will probably go for a 50/34. On the shifting note, most of the time it does alright, but the front does take a while and it has a big clunk to it when shifting under a hard load - hills. I went into the store to buy the Giant OCR 3, but walked out with this one due to the better fit for me. Bottom line, buy the 2009 when it hits stores instead of a discounted 2008 (see below), unless you can get a used one cheap and then build it up when you want. The front derailleur needs lots of attention, which I give it. The rear sora is fine. I haven't rode a steel frame, but this alum frame bounces all over the place on the not so nice paved path to work, don't know if steel will make a difference.


Similar Products Used:
Giant OCR 3



",Trek1_2,fast and light  got a speeding ticket   reasonably priced  great frame to build up  when drivetrain eventually breaks down  loved the white frame over the black  the thumb shifters are constantly beat up on this board and others  but for my cold rides with the penguin mitts i wouldn t be able to shift the small finger levers on  better  shifters  i can now change tires on the fly pretty quickly  see below   for me the fit was perfect  just spend time at the lbs to get fitted ,after   or   flats like most people here  i got rid of the junk stock tires  and put on some vittoria     x           these aren t fast tires  but overall due to no repairs since then i am much happier  with the original tires  i thought i was having bad luck with glass on the road or something  but after further research i found out they were junk  trek cut corners with the   spd setup that is next to impossible to upgrade   piece at a time  which it looks like they have corrected for       sora front and back  and   spd   that saddle the original brake pads   loud  chatter  wore out in a few weeks  put on some heavy duty pads for      and no problems  the white bar tape looked awesome before the   or   flats  now it is grey  rear rim has needed truing quite often bike is       a great ride  a fine way to get into road bikes or update an oldie  have probably put      km       miles  on it since spring  use it as my preferred mode of transportation  commuter bike  retired the mountain bike   and have gone on some   hour rides  love the speed  handling  shifting  love hate   ultra light frame  i bought zinn s guide to bike mtce and keep the bike in good working order  slowly transitioned to the clipless pedals and it is the way to go  the triple up front is great for the hills that i ride  can do most in the                but when i m tired it is nice to have the granny  now i will probably go for a        on the shifting note  most of the time it does alright  but the front does take a while and it has a big clunk to it when shifting under a hard load   hills  i went into the store to buy the giant ocr    but walked out with this one due to the better fit for me  bottom line  buy the      when it hits stores instead of a discounted       see below   unless you can get a used one cheap and then build it up when you want  the front derailleur needs lots of attention  which i give it  the rear sora is fine  i haven t rode a steel frame  but this alum frame bounces all over the place on the not so nice paved path to work  don t know if steel will make a difference similar products used giant ocr  ,flats like people got rid junk stock tires put vittoria fast tires overall due repairs since much happier original tires thought bad luck glass road something research found junk trek cut corners spd setup next impossible upgrade piece time looks like corrected sora front back spd saddle original brake pads loud chatter wore weeks put heavy duty pads problems white bar tape looked awesome flats grey rear rim needed truing quite often bike great ride fine way get road bikes update oldie probably put miles since spring use preferred mode transportation commuter bike retired mountain bike gone hour rides love speed handling shifting love hate ultra light frame bought zinn guide bike mtce keep bike good working order slowly transitioned clipless pedals way triple front great hills ride tired nice granny probably shifting note time alright front take big clunk shifting hard load hills went store buy giant ocr walked one due better fit bottom line buy hits stores instead discounted see unless get used one cheap build want front derailleur needs lots attention give rear sora fine rode steel frame alum frame bounces place nice paved path work know steel make difference similar products used giant ocr,True,"{'neg': 0.066, 'neu': 0.689, 'pos': 0.245, 'compound': 0.9907}",0.9907,pos,0.066,0.689,0.245,0.07547169811320754,0.03773584905660377,0.0,0.07547169811320754,0.03773584905660377,0.20754716981132076,0.18867924528301888,0.07547169811320754,0.03773584905660377,0.11320754716981132,0.1509433962264151,"['bike', 'front', 'tires', 'put', 'shifting', 'frame', 'giant', 'ocr', 'flats', 'junk']",0.689,0.066,0.245
"


 [Sep 30, 2008]




				Ed

				Road Racer



OVERALLRATING

3


★★★★★
★★★★★









VALUERATING
2


★★★★★
★★★★★






Strength:
Looks, carbon fork, it's a Trek


Weakness:
Money sink, might as well just buy the frame because *everything* needs to be upgraded


Taken to the cleaners! If this is your first go at serious cycling, be prepared to shell out *well over* $1,000… and keep on paying. These bikes (and this one in particular) are like Jaguars from the 1980s - fancy, impressive & fun… temperamental, frustrating & *needlessly* expensive. I had this bike for 3 months and loved it for a while. However, for anyone new to cycling, be prepared to upgrade both the tires and the tubes. I didn’t know I was supposed to and, after a period of incessant flats (yes, I checked the tire before replacing), I was really turned off by the sport. Many suggest upgrading the brakes on the 1.2 as well. There are so many upgrades you’ll need to make (pedals, seat, tires, tubes), then you’ll have to buy special cleats for the pedals, a helmet, multi-tool, spare tubes, computer/odometer, over-priced clothing, lights, bottle cage, bottle, seat bag, pump. After you’ve done all of this, you’ll probably either have a few flats or it will be time to replace the brakes. The sport is a money sink & it doesn’t have to be. This isn’t a Schwinn or a Huffy. It should come with a functional seat, proper pedals, durable tires, durable tubes and decent brakes. These bikes are capitalist RACKETS! As good as it felt riding this new Trek around, I felt I was burning a slow hole through my wallet. I felt I was being taken advantage of. The law of averages means you can go months w/o a flat. It also provides for you having 3 flats in one week. This gets real old/expensive real quickly. What’s more, changing the tire is no easy task and you’re hands will get dirty. No big deal, except for the fact that the handlebars are WHITE! (Jaguar - pretty, flashy, not functional) I took my bike to the bike shop and even they had a hard time changing the tire. Just when I was in my 50th km, I’d get a flat & knew all that momentum was die down for a frustrating experience. What’s more, the front derailer required two shifts and clicked quite often, even after professionals adjusted both of them. It may be an entry-level road bike, but no Trek should need this many upgrades. I sold my Trek on Ebay for the same price I bought it for. I bought some Nikes for running & a weight rack for a few hundred more, but I’m making all that money back because my Nike’s last and I need no upgrades.





",Trek1_2,looks  carbon fork  it s a trek,money sink  might as well just buy the frame because  everything  needs to be upgradedtaken to the cleaners  if this is your first go at serious cycling  be prepared to shell out  well over          and keep on paying  these bikes  and this one in particular  are like jaguars from the     s   fancy  impressive   fun  temperamental  frustrating    needlessly  expensive  i had this bike for   months and loved it for a while  however  for anyone new to cycling  be prepared to upgrade both the tires and the tubes  i didn t know i was supposed to and  after a period of incessant flats  yes  i checked the tire before replacing   i was really turned off by the sport  many suggest upgrading the brakes on the     as well  there are so many upgrades you ll need to make  pedals  seat  tires  tubes   then you ll have to buy special cleats for the pedals  a helmet  multi tool  spare tubes  computer odometer  over priced clothing  lights  bottle cage  bottle  seat bag  pump  after you ve done all of this  you ll probably either have a few flats or it will be time to replace the brakes  the sport is a money sink   it doesn t have to be  this isn t a schwinn or a huffy  it should come with a functional seat  proper pedals  durable tires  durable tubes and decent brakes  these bikes are capitalist rackets  as good as it felt riding this new trek around  i felt i was burning a slow hole through my wallet  i felt i was being taken advantage of  the law of averages means you can go months w o a flat  it also provides for you having   flats in one week  this gets real old expensive real quickly  what s more  changing the tire is no easy task and you re hands will get dirty  no big deal  except for the fact that the handlebars are white   jaguar   pretty  flashy  not functional  i took my bike to the bike shop and even they had a hard time changing the tire  just when i was in my   th km  i d get a flat   knew all that momentum was die down for a frustrating experience  what s more  the front derailer required two shifts and clicked quite often  even after professionals adjusted both of them  it may be an entry level road bike  but no trek should need this many upgrades  i sold my trek on ebay for the same price i bought it for  i bought some nikes for running   a weight rack for a few hundred more  but i m making all that money back because my nike s last and i need no upgrades ,money sink might well buy frame everything needs upgradedtaken cleaners first serious cycling prepared shell well keep paying bikes one particular like jaguars fancy impressive fun temperamental frustrating needlessly expensive bike months loved however anyone new cycling prepared upgrade tires tubes know supposed period incessant flats yes checked tire replacing really turned sport many suggest upgrading brakes well many upgrades need make pedals seat tires tubes buy special cleats pedals helmet multi tool spare tubes computer odometer priced clothing lights bottle cage bottle seat bag pump done probably either flats time replace brakes sport money sink schwinn huffy come functional seat proper pedals durable tires durable tubes decent brakes bikes capitalist rackets good felt riding new trek around felt burning slow hole wallet felt taken advantage law averages means months flat also provides flats one week gets real old expensive real quickly changing tire easy task hands get dirty big deal except fact handlebars white jaguar pretty flashy functional took bike bike shop even hard time changing tire get flat knew momentum die frustrating experience front derailer required two shifts clicked quite often even professionals adjusted may entry level road bike trek need many upgrades sold trek ebay price bought bought nikes running weight rack hundred making money back nike last need upgrades,True,"{'neg': 0.062, 'neu': 0.778, 'pos': 0.16, 'compound': 0.969}",0.969,pos,0.062,0.778,0.16,0.04081632653061224,0.04081632653061224,0.0,0.1836734693877551,0.07142857142857142,0.25510204081632654,0.07142857142857142,0.05102040816326531,0.02040816326530612,0.11224489795918367,0.15306122448979592,"['tubes', 'money', 'upgrades', 'brakes', 'pedals', 'seat', 'felt', 'trek', 'bike', 'sink']",0.778,0.062,0.16
"


 [Jul 31, 2008]




				Scott G

				Recreational Rider



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Light weight and fast. Carbon fork does take some of the sting out of rough road.


Weakness:
Crank set worked loose. So far LBS adjustment is holding up. Front deraileur can be noisy.


I like the bike's speed. The frame is very stiff for the money. Rear deraileur works fine and shifts smoothly. The front deraileur can be noisy if not dialed in correctly. The crank did work loose after about 800 miles but LBS fixed it.


Similar Products Used:
1970s era Peugot.



",Trek1_2,light weight and fast  carbon fork does take some of the sting out of rough road ,crank set worked loose  so far lbs adjustment is holding up  front deraileur can be noisy i like the bike s speed  the frame is very stiff for the money  rear deraileur works fine and shifts smoothly  the front deraileur can be noisy if not dialed in correctly  the crank did work loose after about     miles but lbs fixed it similar products used     s era peugot ,crank set worked loose far lbs adjustment holding front deraileur noisy like bike speed frame stiff money rear deraileur works fine shifts smoothly front deraileur noisy dialed correctly crank work loose miles lbs fixed similar products used era peugot,True,"{'neg': 0.177, 'neu': 0.728, 'pos': 0.095, 'compound': -0.4019}",-0.4019,neg,0.177,0.728,0.095,0.0,0.2,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4,0.0,0.0,0.06666666666666667,0.06666666666666667,"['deraileur', 'front', 'noisy', 'peugot', 'crank', 'loose', 'lbs', 'set', 'worked', 'adjustment']",0.728,0.177,0.095
"


 [Jul 07, 2008]




				Anonymous

				Triathlete



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Great value. Rides smooth. Rear dérailleur shifts well, with a good tuning.


Weakness:
The saddle is hard and uncomfortable. I suggest upgrading the seat right away. Also it is difficult to upgrade drive train without replacing the entire list drive train components. The Trek 1.2 comes in Sora 8 speed and nearly all superior components are incompatible with 8 speed, or the triple crankset.   Like other reviewers I thought the front dérailleur was a bit noisy. Luckily, this is a cheaper component to upgrade.


I've been a long time competitive runner and wanted to get into cycling for the purpose of triathlons. Decided to first get a road bike and see how I take to the sport. Entry level bike just made sense.   After reading a bunch of reviews, and with consideration of budget, decided to get the Trek 1.2, that was 5 months ago. I've learned a ton about cycling since the purchase, both from experience and from local cyclists.


Similar Products Used:
First serious bicycle.



",Trek1_2,great value  rides smooth  rear d railleur shifts well  with a good tuning ,the saddle is hard and uncomfortable  i suggest upgrading the seat right away  also it is difficult to upgrade drive train without replacing the entire list drive train components  the trek     comes in sora   speed and nearly all superior components are incompatible with   speed  or the triple crankset    like other reviewers i thought the front d railleur was a bit noisy  luckily  this is a cheaper component to upgrade i ve been a long time competitive runner and wanted to get into cycling for the purpose of triathlons  decided to first get a road bike and see how i take to the sport  entry level bike just made sense    after reading a bunch of reviews  and with consideration of budget  decided to get the trek      that was   months ago  i ve learned a ton about cycling since the purchase  both from experience and from local cyclists similar products used first serious bicycle ,saddle hard uncomfortable suggest upgrading seat right away also difficult upgrade drive train without replacing entire list drive train components trek comes sora speed nearly superior components incompatible speed triple crankset like reviewers thought front railleur bit noisy luckily cheaper component upgrade long time competitive runner wanted get cycling purpose triathlons decided first get road bike see take sport entry level bike made sense reading bunch reviews consideration budget decided get trek months ago learned ton cycling since purchase experience local cyclists similar products used first serious bicycle,True,"{'neg': 0.095, 'neu': 0.794, 'pos': 0.111, 'compound': 0.5423}",0.5423,pos,0.095,0.794,0.111,0.05555555555555555,0.1111111111111111,0.0,0.16666666666666666,0.0,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,"['drive', 'train', 'upgrade', 'trek', 'speed', 'cycling', 'decided', 'bike', 'saddle', 'bicycle']",0.794,0.095,0.111
"


 [May 02, 2008]




				Anonymous

				Recreational Rider



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Handling, feeling on the road, weight, and overall design.


Weakness:
I read negative reviews on Sora Derailleurs and brakes, but once they were dialed in they work fine.  Not top of the line components, but if your just looking for a good ride, and not trying to shave a millisecond off your time it’s a great bike. You can lock up the wheels with the brakes, and the breaks are much better than my old 1987 Cannondale, and the shifters are definitely better than what came on my Cannondale. Don’t be scared by the negative reviews, just make sure the bike shop has an enlightened mechanic to set everything up.


Perfect bike for a fitness buff who loves to ride, and doesn't want to spend a fortune.





",Trek1_2,handling  feeling on the road  weight  and overall design ,i read negative reviews on sora derailleurs and brakes  but once they were dialed in they work fine   not top of the line components  but if your just looking for a good ride  and not trying to shave a millisecond off your time it s a great bike  you can lock up the wheels with the brakes  and the breaks are much better than my old      cannondale  and the shifters are definitely better than what came on my cannondale  don t be scared by the negative reviews  just make sure the bike shop has an enlightened mechanic to set everything up perfect bike for a fitness buff who loves to ride  and doesn t want to spend a fortune ,read negative reviews sora derailleurs brakes dialed work fine top line components looking good ride trying shave millisecond time great bike lock wheels brakes breaks much better old cannondale shifters definitely better came cannondale scared negative reviews make sure bike shop enlightened mechanic set everything perfect bike fitness buff loves ride want spend fortune,True,"{'neg': 0.123, 'neu': 0.454, 'pos': 0.423, 'compound': 0.9686}",0.9686,pos,0.123,0.454,0.423,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.13636363636363635,0.22727272727272727,"['negative', 'reviews', 'bike', 'brakes', 'ride', 'cannondale', 'read', 'fortune', 'sora', 'derailleurs']",0.454,0.123,0.423
"


 [Apr 05, 2008]




				Drew B

				Road Racer



OVERALLRATING

4


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Very fast. It doesn't take much to get this bike going fast whether it's uphill or downhill you can go pretty fast.


Weakness:
Made out of a heavier metal Alpha White Aluminum instead of a Carbon material.


Overall this is a great bike. It's the newer version of the Trek 1000 and for the price it rides like a bike of higher value. If you've never owned a road bike or if you have been riding one all of your life this a great bike for anyone.





",Trek1_2,very fast  it doesn t take much to get this bike going fast whether it s uphill or downhill you can go pretty fast ,made out of a heavier metal alpha white aluminum instead of a carbon material overall this is a great bike  it s the newer version of the trek      and for the price it rides like a bike of higher value  if you ve never owned a road bike or if you have been riding one all of your life this a great bike for anyone ,made heavier metal alpha white aluminum instead carbon material overall great bike newer version trek price rides like bike higher value never owned road bike riding one life great bike anyone,True,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.9201}",0.9201,pos,0.0,0.673,0.327,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,"['bike', 'great', 'made', 'heavier', 'metal', 'alpha', 'white', 'aluminum', 'carbon', 'material']",0.673,0.0,0.327
"


 [Nov 16, 2007]




				John Jamieson

				Recreational Rider




OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Fast, comfortable, upright position makes it easier on the neck and back, shifts fine


Weakness:
front derailer can be a little noisy, and the seat can be a little rough.


this bike is my first real road bike, and it really is amazing.


Similar Products Used:
first road bike



",Trek1_2,fast  comfortable  upright position makes it easier on the neck and back  shifts fine,front derailer can be a little noisy  and the seat can be a little rough this bike is my first real road bike  and it really is amazing similar products used first road bike,front derailer little noisy seat little rough bike first real road bike really amazing similar products used first road bike,True,"{'neg': 0.06, 'neu': 0.766, 'pos': 0.174, 'compound': 0.5699}",0.5699,pos,0.06,0.766,0.174,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,,"['bike', 'road', 'front', 'derailer', 'noisy', 'seat', 'rough', 'real', 'amazing', 'similar']",0.766,0.06,0.174
"


 [Oct 29, 2007]




				sd923

				Recreational Rider




OVERALLRATING

3


★★★★★
★★★★★









VALUERATING
4


★★★★★
★★★★★






Strength:
Nice bike for the money. My experience was not the best, but fellow riders ride similar models without complaint.


Weakness:
Front derailer is noisy.


Bought the 2008 model a few months ago. I'm new to riding. Began riding this bike 5 miles at a time. Now riding 50-100 miles/week. Front derailer shifted poorly. Could not shift into all 3 chainrings. After some adjustment, I got it to shift. Returned it to bike shop to adjust for cable stretch. That helped too, but my bike seemed to be the only one making any noise in the group. Even with all that, still couldn't consistently change into all 3 chainrings.  I changed the saddle for something more ergonomic. I kept the stock tires and intended to use them until I started having problems. I had 2 flats in the 3 months of riding. Front hub also seem to have some noise from friction. It turned out that my Trek that was sized was several cm too small. After getting some serious numbness after 50 mile rides, I returned again to the bike shop to check the fitting. They did make it right. Got to trade it for a Specialized Allez Double for about $30 extra. Specialized seems to give you a few extras for comparable money. I'm actually happy about the trade and that the shop made me whole.


Similar Products Used:
Specialized Allez Double



",Trek1_2,nice bike for the money  my experience was not the best  but fellow riders ride similar models without complaint ,front derailer is noisy bought the      model a few months ago  i m new to riding  began riding this bike   miles at a time  now riding        miles week  front derailer shifted poorly  could not shift into all   chainrings  after some adjustment  i got it to shift  returned it to bike shop to adjust for cable stretch  that helped too  but my bike seemed to be the only one making any noise in the group  even with all that  still couldn t consistently change into all   chainrings   i changed the saddle for something more ergonomic  i kept the stock tires and intended to use them until i started having problems  i had   flats in the   months of riding  front hub also seem to have some noise from friction  it turned out that my trek that was sized was several cm too small  after getting some serious numbness after    mile rides  i returned again to the bike shop to check the fitting  they did make it right  got to trade it for a specialized allez double for about     extra  specialized seems to give you a few extras for comparable money  i m actually happy about the trade and that the shop made me whole similar products used specialized allez double,front derailer noisy bought model months ago new riding began riding bike miles time riding miles week front derailer shifted poorly could shift chainrings adjustment got shift returned bike shop adjust cable stretch helped bike seemed one making noise group even still consistently change chainrings changed saddle something ergonomic kept stock tires intended use started problems flats months riding front hub also seem noise friction turned trek sized several small getting serious numbness mile rides returned bike shop check fitting make right got trade specialized allez double extra specialized seems give extras comparable money actually happy trade shop made whole similar products used specialized allez double,True,"{'neg': 0.069, 'neu': 0.898, 'pos': 0.033, 'compound': -0.2732}",-0.2732,neg,0.069,0.898,0.033,0.03125,0.09375,0.0,0.15625,0.0625,0.1875,0.1875,0.03125,0.0,0.09375,0.15625,"['bike', 'allez', 'front', 'shop', 'specialized', 'riding', 'derailer', 'returned', 'double', 'months']",0.898,0.069,0.033
"


 [Aug 31, 2009]




				Anonymous

				Triathlete



OVERALLRATING

5


★★★★★
★★★★★









VALUERATING
5


★★★★★
★★★★★






Strength:
Nimble, Stiff and ""Faster than a Cheetah strapped to a bullet train""


Weakness:
Me. The only limit to this bike is the rider. I am still getting used to a bike that corners and climbs so well.


This is the first carbon frame I have ever owned and know I will never go back


Similar Products Used:
Trek 2100, Trek 1000



",Madone5_9,nimble  stiff and  faster than a cheetah strapped to a bullet train ,me  the only limit to this bike is the rider  i am still getting used to a bike that corners and climbs so well this is the first carbon frame i have ever owned and know i will never go backsimilar products used trek       trek     ,limit bike rider still getting used bike corners climbs well first carbon frame ever owned know never backsimilar products used trek trek,True,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2732}",0.2732,pos,0.0,0.909,0.091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,"['limit', 'bike', 'trek', 'rider', 'corners', 'climbs', 'carbon', 'frame', 'owned', 'backsimilar']",0.909,0.0,0.091
